,1e-07,1e-06,1e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1
0,0.27191904187202454,0.17529577016830444,0.21826235949993134,0.10631030052900314,0.16235314309597015,0.0865301564335823,0.5200680494308472,2.2913105487823486,2.3071320056915283,2.3166797161102295
1,0.27871376276016235,0.19160516560077667,0.17542725801467896,0.09069860726594925,0.12507079541683197,0.3022281229496002,0.389065146446228,2.3063526153564453,2.313049077987671,2.3166608810424805
2,0.22990547120571136,0.26335546374320984,0.13234181702136993,0.23590022325515747,0.14837802946567535,0.1255520135164261,0.6595191955566406,2.304382562637329,2.2989518642425537,2.3233351707458496
3,0.2164202481508255,0.1880308836698532,0.10891667753458023,0.14584200084209442,0.1438293606042862,0.21849364042282104,0.4044673442840576,2.3045873641967773,2.2972710132598877,2.3237435817718506
4,0.2949841618537903,0.15822313725948334,0.21587856113910675,0.15028886497020721,0.027187874540686607,0.11138740181922913,2.3019115924835205,2.3021957874298096,2.3061647415161133,2.300123929977417
5,0.15924932062625885,0.19647753238677979,0.19638895988464355,0.14282409846782684,0.0532747320830822,0.2677653133869171,2.3027634620666504,2.3045527935028076,2.302572727203369,2.3163833618164062
6,0.25279632210731506,0.16347406804561615,0.17279024422168732,0.11783135682344437,0.16498053073883057,0.11824742704629898,2.306906223297119,2.3113410472869873,2.3031599521636963,2.3121871948242188
7,0.1740327924489975,0.1454944610595703,0.19122399389743805,0.14816661179065704,0.027576392516493797,0.16440603137016296,2.304245710372925,2.30479097366333,2.30175518989563,2.2987895011901855
8,0.33563828468322754,0.18358449637889862,0.27262404561042786,0.0527203269302845,0.0923895463347435,0.10604041814804077,2.3033018112182617,2.305680990219116,2.304827928543091,2.308781385421753
9,0.23843376338481903,0.2541436553001404,0.1568523347377777,0.11771019548177719,0.06224948540329933,0.24619942903518677,2.3031625747680664,2.3066508769989014,2.300128698348999,2.319213628768921
